Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,rainfall_river,rainfall_district,riverlevel_district
396,22,2.0,3,67.015,0,0,2.7,21.3,2.4433928571428574,522.05,134.03,44.0,1474.33
399,22,10.5,3,67.07875,0,0,0.46,2.1,2.658169642857142,26.581696428571423,704.326875,231.0,1475.7325
400,22,24.0,3,67.18,0,0,0.46,2.1,2.9992857142857146,29.992857142857144,1612.3200000000002,528.0,1477.96
401,22,13.0,3,67.0975,0,0,0.46,2.1,2.721339285714286,27.21339285714286,872.2674999999999,286.0,1476.145
402,22,38.60000014305115,3,67.28950000107288,0,0,0.5052294648279037,2.1,3.368196432186025,33.68196432186025,2597.3747096672532,849.2000031471252,1480.3690000236033
403,22,105.0,3,67.58125,0,0,0.7557924107142857,2.5193080357142854,5.038616071428571,50.38616071428571,7096.03125,2310.0,1486.7875
404,22,364.5,3,71.35,2,1,8.745535714285715,29.151785714285715,58.30357142857143,583.0357142857143,26007.074999999997,8019.0,1569.6999999999998
405,22,183.5,3,68.554,0,0,1.0553785714285713,3.5179285714285715,7.035857142857143,70.35857142857142,12579.659,4037.0,1508.188
406,22,38.89999997615814,3,67.29174999982119,0,0,0.506366517766778,2.1,3.375776785111853,33.75776785111853,2617.649073388684,855.7999994754791,1480.4184999960662
407,22,30.5,3,67.22875,0,0,0.4745290178571428,2.1,3.1635267857142857,31.635267857142857,2050.4768750000003,671.0,1479.0325
410,22,39.0,3,67.2925,0,0,17.83,1.6891517857142857,3.3783035714285714,33.78303571428572,2624.4075000000003,858.0,1480.4350000000002
411,22,74.39999961853027,3,67.46649999856949,0,0,17.83,2.134758923777512,4.269517847555024,42.69517847555024,5019.507574157143,1636.799991607666,1484.2629999685287
412,22,174.99999904632568,3,68.34999997711182,0,0,17.83,3.4080357019560683,6.816071403912137,68.16071403912136,11961.249930810929,3849.999979019165,1503.6999994964601
413,22,342.6000008583069,3,71.35,2,1,17.83,27.78303576792989,55.56607153585978,555.6607153585978,24444.510061240195,7537.2000188827515,1569.6999999999998
414,22,84.39999961853027,3,67.50399999856948,0,0,17.83,2.260428566634655,4.52085713326931,45.2085713326931,5697.337574128532,1856.799991607666,1485.0879999685287
415,22,384.2000002861023,3,71.35,2,1,17.83,30.383035732167105,60.76607146433421,607.6607146433421,27412.670020413396,8452.40000629425,1569.6999999999998
416,22,30.600000381469727,3,67.22950000286102,0,0,17.83,1.583026790533747,3.166053581067494,31.66053581067494,2057.222725733566,673.200008392334,1479.0490000629425
418,22,2.0,3,67.015,0,0,17.83,1.221696428571429,2.4433928571428574,24.433928571428574,134.03,44.0,1474.33
419,22,35.79999923706055,3,67.26849999427796,0,0,1.88,24.44,3.297446409293584,768.38,2408.212248473358,787.599983215332,1479.9069998741152
420,22,32.39999961853027,3,67.24299999713898,0,0,1.88,24.44,3.211535704646792,768.38,2178.673174256134,712.799991607666,1479.3459999370575
421,22,31.600000381469727,3,67.23700000286102,0,0,1.88,24.44,3.191321438210351,768.38,2124.6892257392883,695.200008392334,1479.2140000629424
422,22,92.80000114440918,3,67.53550000429153,0,0,1.88,24.44,4.731982171620642,768.38,6267.294477686501,2041.600025177002,1485.7810000944137
423,22,129.3999999165535,3,67.67274999968707,0,0,1.88,24.44,5.651883926474089,768.38,8756.853844312453,2846.799998164177,1488.8004999931156
424,22,617.2000007629395,3,71.35,2,1,13.48366072859083,44.94553576196943,89.89107152393886,898.9107152393887,44037.220054435726,13578.400016784668,1569.6999999999998
425,22,451.5999932289124,3,71.35,2,1,10.378660587327822,34.59553529109274,69.19107058218547,768.38,32221.659516882897,9935.199851036074,1569.6999999999998
426,22,530.4999996423721,3,71.35,2,1,11.858035707580193,39.526785691933966,79.05357138386793,790.5357138386794,37851.17497448325,11670.999992132187,1569.6999999999998
427,22,103.0,3,67.57375,0,0,1.88,24.44,4.988348214285715,768.38,6960.0962500000005,2266.0,1486.6225000000002
428,22,2.0,3,67.015,0,0,1.88,24.44,2.4433928571428574,768.38,134.03,44.0,1474.33
430,22,6.399999976158142,3,67.04799999982119,0,0,0.64,5.09,2.5545714279689955,167.3,429.1071984003067,140.79999947547913,1475.055999996066
431,22,1.0,3,67.0075,0,0,0.64,5.09,2.418125,167.3,67.0075,22.0,1474.165
433,22,5.5,3,67.04125,0,0,0.64,5.09,2.5318303571428573,167.3,368.726875,121.0,1474.9075
434,22,2.0,3,67.015,0,0,0.64,5.09,2.4433928571428574,167.3,134.03,44.0,1474.33
435,22,184.9000024795532,3,68.58760005950927,0,0,1.0608085810456955,5.09,7.072057206971304,167.3,12681.847421069868,4067.8000545501704,1508.927201309204
436,22,545.3000029921532,3,71.35,2,1,12.135535770388586,40.45178590129528,80.90357180259056,809.0357180259057,38907.15521349013,11996.60006582737,1569.6999999999998
437,22,226.4199983775616,3,69.58407996106148,1,0,1.221846850850114,5.09,8.145645672334092,167.3,15755.227271887656,4981.239964306355,1530.8497591433525
438,22,212.9999996125698,3,69.26199999070167,1,0,1.1697964270687529,5.09,7.798642847125019,167.3,14752.805971185266,4685.999991476536,1523.7639997954366
439,22,50.39999848604202,3,67.37649999432266,0,0,0.64,5.09,3.66630353337686,167.3,3395.7754977086724,1108.7999666929245,1482.2829998750985
446,22,108.99999988079072,3,67.59624999955297,0,0,1.11,2.569575891359044,5.139151782718088,51.39151782718088,7367.9912418931735,2397.999997377396,1487.1174999901652
447,22,49.799999713897705,3,67.37349999785424,0,0,1.11,2.2,3.651196421342236,36.51196421342237,3355.2002806174282,1095.5999937057495,1482.2169999527932
448,22,296.7999990582466,3,71.27319997739791,1,0,1.4948207106330564,4.982735702110189,9.965471404220375,99.65471404220376,21153.88568616992,6529.5999792814255,1568.010399502754
449,22,396.0000023841858,3,71.35,2,1,9.336160758989198,31.120535863297327,62.241071726594654,622.4107172659466,28254.600170111655,8712.000052452087,1569.6999999999998
450,22,107.40000009536745,3,67.59025000035763,1,0,1.11,2.5494687511984795,5.098937502396959,50.98937502396959,7259.192856484318,2362.800002098084,1486.9855000078678
451,22,28.000000834465027,3,67.21000000625848,0,0,1.11,2.2,3.1003571639422853,31.00357163942285,1881.880056259632,616.0000183582306,1478.6200001376867
452,22,12.0,3,67.09,0,0,1.11,2.2,2.696071428571429,26.96071428571429,805.08,264.0,1475.98
455,22,2.400000095367432,3,67.01800000071526,0,0,0.3680250003614596,1.226750001204865,2.4535000024097307,24.535000024097307,160.8432063930512,52.8000020980835,1474.3960000157358
457,22,1.7999999523162842,3,67.01349999964238,0,0,0.3657508926764131,1.2191696422547105,2.4383392845094205,24.383392845094207,120.62429680390359,39.59999895095825,1474.2969999921322
458,22,150.79999923706055,3,67.76919998168945,0,0,0.9285492827551708,3.0951642758505686,6.190328551701137,61.903285517011376,10219.595305534973,3317.599983215332,1490.922399597168
459,22,131.2000036239624,3,67.67950001358986,0,0,0.8545687636626618,2.848562545542206,5.697125091084412,56.97125091084412,8879.550647050954,2886.400079727173,1488.949000298977
460,22,238.0000033378601,3,69.86200008010864,1,0,1.2667607272318433,4.222535757439477,8.445071514878954,84.45071514878954,16627.15625225544,5236.000073432922,1536.9640017623901
461,22,245.2000032067299,3,70.03480007696152,1,0,1.2946864410089596,4.315621470029865,8.63124294005973,86.3124294005973,17172.53320345365,5394.400070548058,1540.7656016931533
462,22,65.89999961853027,3,67.43462499856949,0,0,0.6083819182046822,2.027939727348941,4.055879454697882,40.55879454697882,4443.941761681462,1449.799991607666,1483.5617499685288
463,22,15.0,3,67.1125,0,0,0.41578125,1.3859374999999998,2.771875,27.71875,1006.6875,330.0,1476.475
466,22,11.399999618530272,3,67.08549999713898,0,0,3.82,7.14,2.6809107046467915,102.96,764.774674376297,250.799991607666,1475.8809999370576
467,22,6.0000001192092896,3,67.04500000089406,0,0,3.82,7.14,2.5444642887264486,102.96,402.2700079977512,132.00000262260437,1474.9900000196694
468,22,5.800000190734863,3,67.04350000143052,0,0,3.82,7.14,2.539410719105176,102.96,388.8523127958298,127.60000419616699,1474.9570000314714
469,22,17.59999942779541,3,67.13199999570847,0,0,3.82,7.14,2.837571414113045,102.96,1181.5231615112305,387.199987411499,1476.9039999055863
470,22,121.20000004768372,3,67.64200000017881,0,0,3.82,7.14,5.4457857154841935,102.96,8198.210403247094,2666.4000010490417,1488.1240000039338
471,22,428.00000190734863,3,71.35,2,1,9.9361607500485,33.120535833495,66.24107166699,662.4107166699,30537.80013608932,9416.00004196167,1569.6999999999998
472,22,283.19999969005585,3,70.94679999256134,1,0,3.82,7.14,9.613814277700016,102.96,20092.133735903826,6230.399993181229,1560.8295998363494
473,22,235.20000171661377,3,69.79480004119873,1,0,3.82,7.14,8.372671472958155,102.96,16415.737089500657,5174.400037765503,1535.485600906372
474,22,506.2000073194504,3,71.35,2,1,11.40241085152541,38.00803617175136,76.01607234350273,760.1607234350273,36117.37052224278,11136.400161027908,1569.6999999999998
475,22,52.80000114440918,3,67.38550000429153,0,0,3.82,7.14,3.7266250287634985,102.96,3557.9544773431776,1161.600025177002,1482.4810000944137
478,22,19.20000004768372,3,67.14400000035762,2,0,0.4317000001807297,1.4390000006024326,2.878000001204865,28.78000001204865,1289.164803208542,422.4000010490418,1477.1680000078677
480,22,10.400000095367432,3,67.07800000071525,0,0,0.3983464289328882,1.3278214297762938,2.655642859552588,26.55642859552588,697.6112064044952,228.8000020980835,1475.7160000157355
481,22,1.7999999523162842,3,67.01349999964238,0,0,0.3657508926764131,1.2191696422547105,2.4383392845094205,24.383392845094207,120.62429680390359,39.59999895095825,1474.2969999921322
482,22,46.80000114440918,3,67.35100000858307,0,0,0.5363089329089438,1.7876964430298126,3.575392886059625,35.753928860596254,3152.0268774787905,1029.600025177002,1481.7220001888277
483,22,15.59999978542328,3,67.11699999839067,0,0,0.4180553563295729,1.3935178544319098,2.78703570886382,27.8703570886382,1047.0251855731487,343.1999952793122,1476.5739999645948
484,22,324.50000059604645,3,71.35,2,1,7.995535725461584,26.65178575153861,53.30357150307723,533.0357150307723,23153.07504252791,7139.000013113022,1569.6999999999998
485,22,166.39999908208847,3,68.14359997797013,0,0,0.9890549964398144,3.296849988132715,6.59369997626543,65.9369997626543,11339.094973784433,3660.7999798059464,1499.1591995153428
486,22,347.49999728798866,3,71.35,2,1,8.426785663435501,28.089285544785003,56.178571089570006,561.7857108957,24794.124806497988,7644.999940335751,1569.6999999999998
487,22,28.00000047683716,3,67.21000000357628,0,0,0.4650535732358694,1.5501785774528982,3.1003571549057964,31.003571549057963,1881.8800321483616,616.0000104904176,1478.6200000786782
489,22,51.99999845027924,3,67.38249999418855,0,0,2.36,7.23,3.706517818192286,222.8,3503.889895273746,1143.9999659061434,1482.4149998721482
490,22,34.80000066757202,3,67.26100000500679,0,0,2.36,7.23,3.272178588296686,222.8,2340.682845075798,765.6000146865845,1479.7420001101495
491,22,4.800000190734863,3,67.03600000143051,0,0,2.36,7.23,2.5141428619623185,222.8,321.77281279296875,105.60000419616699,1474.7920000314712
492,22,14.199999809265137,3,67.10649999856949,0,0,2.36,7.23,2.751660709466253,222.8,952.9122871801377,312.399995803833,1476.3429999685288
493,22,118.39999914169312,3,67.63149999678134,0,0,2.36,7.23,5.375410692713091,222.8,8007.569541570329,2604.7999811172485,1487.8929999291895
494,22,254.4000005722046,3,70.2556000137329,1,0,2.36,7.23,8.869128586224146,222.8,17873.024683694228,5596.800012588501,1545.623200302124
495,22,101.60000038146973,3,67.56850000143051,0,0,2.36,7.23,4.953160723873547,222.8,6864.959625920676,2235.200008392334,1486.507000031471
496,22,201.00000196695328,3,68.97400004720687,1,0,2.36,7.23,7.488357193716935,222.8,13863.774145157216,4422.000043272972,1517.4280010385512
497,22,85.80000030994415,3,67.50925000116229,0,0,2.36,7.23,4.556044650647257,222.8,5792.293671023822,1887.6000068187714,1485.2035000255703
498,22,302.6000015735626,3,71.35,2,1,7.584910743790014,25.28303581263338,50.56607162526676,505.6607162526676,21590.510112273692,6657.200034618378,1569.6999999999998
500,22,9.400000095367432,3,67.07050000071526,0,0,3.9,3.0,2.6303750024097305,176.4,630.4627064030648,206.8000020980835,1475.5510000157356
501,22,41.4000004529953,3,67.31050000339746,0,0,3.9,3.0,3.438946440017649,176.4,2786.6547306319953,910.8000099658966,1480.8310000747442
505,22,178.60000324249268,3,68.43640007781983,0,0,3.9,3.454578613349369,6.909157226698738,176.4,12222.741275803148,3929.200071334839,1505.6008017120362
506,22,301.6000051498413,3,71.35,2,1,7.56616081084524,25.2205360361508,50.4410720723016,504.410720723016,21519.160367441174,6635.200113296509,1569.6999999999998
507,22,324.3999997377396,3,71.35,2,1,7.993660709368331,26.64553569789444,53.29107139578888,532.9107139578888,23145.93998128772,7136.799994230271,1569.6999999999998
508,22,180.00000023841858,3,68.47000000572204,0,0,3.9,3.472678574510983,6.945357149021966,176.4,12324.600017354487,3960.0000052452087,1506.340000125885
509,22,62.79999923706055,3,67.42299999713897,0,0,3.9,3.0,3.97796426653862,176.4,4234.164348380661,1381.599983215332,1483.3059999370573
511,22,10.399999916553496,3,67.07799999937416,0,0,0.3983464282551514,1.3278214275171716,2.655642855034343,26.55642855034343,697.6111943960666,228.7999981641769,1475.7159999862315
513,22,19.799999982118607,3,67.14849999986589,0,0,0.4339741070750835,1.4465803569169449,2.8931607138338897,28.9316071383389,1329.5402987966359,435.59999960660934,1477.2669999970497
514,22,30.199999690055847,3,67.22649999767542,0,0,0.4733919631109705,1.5779732103699018,3.155946420739804,31.55946420739804,2030.240279093337,664.3999931812286,1478.9829999488593
515,22,61.40000003576279,3,67.4177500001341,0,0,0.5914165179919717,1.9713883933065723,3.9427767866131447,39.42776786613145,4139.44985241928,1350.8000007867813,1483.1905000029503
516,22,58.00000166893005,3,67.40500000625849,0,0,0.5785982205777296,1.9286607352590983,3.8573214705181966,38.57321470518197,3909.4901128572224,1276.000036716461,1482.910000137687
517,22,126.79999804496764,3,67.66299999266863,0,0,0.8379803497722107,2.793267832574036,5.586535665148071,55.86535665148071,8579.668266787028,2789.599956989288,1488.58599983871
518,22,438.0000067949295,3,71.35,2,1,10.123660841690642,33.7455361389688,67.4910722779376,674.9107227793761,31251.300484818217,9636.00014948845,1569.6999999999998
519,22,136.2000012397766,3,67.69825000464917,0,0,0.8734192011026399,2.9113973370087995,5.822794674017599,58.227946740176,9220.501734563924,2996.4000272750854,1489.3615001022818
521,22,2.0,3,67.015,0,0,4.33,8.79,2.4433928571428574,519.77,134.03,44.0,1474.33
522,22,7.199999809265137,3,67.0539999985695,0,0,4.33,8.79,2.5747857094662536,519.77,482.78878720016485,158.399995803833,1475.1879999685289
523,22,3.200000047683716,3,67.02400000035763,0,0,4.33,8.79,2.473714286919152,519.77,214.47680319709778,70.40000104904175,1474.5280000078678
524,22,28.799999237060547,3,67.21599999427795,0,0,4.33,8.79,3.120571409293583,519.77,1935.8207485534667,633.599983215332,1478.751999874115
525,22,152.1999990940094,3,67.80279997825623,0,0,4.33,8.79,6.226528548002244,519.77,10319.586095261899,3348.399980068207,1491.661599521637
526,22,68.60000133514404,3,67.4447500050068,0,0,4.33,8.79,4.123741104985987,519.77,4626.709940391923,1509.200029373169,1483.7845001101496
527,22,391.8000042438507,3,71.35,2,1,9.257410793857916,30.858035979526385,61.71607195905277,617.1607195905277,27954.930302798744,8619.600093364716,1569.6999999999998
528,22,53.799999833107,3,67.38924999937416,0,0,4.33,8.79,3.7517589243767526,519.77,3625.5416387195355,1183.599996328354,1482.5634999862314
529,22,299.3999996185303,3,71.33559999084473,1,0,4.33,8.79,10.032699990136283,519.77,21357.87861004654,6586.799991607666,1569.383199798584
530,22,44.600000500679016,3,67.3345000037551,0,0,4.33,8.79,3.519803584079657,519.77,3003.1187338804484,981.2000110149384,1481.359000082612
536,22,152.7999964952469,3,67.81719991588592,0,0,3.0,18.5,6.242042766519955,685.87,10362.467909464827,3361.5999228954315,1491.9783981494902
537,22,401.1999961137772,3,71.35,2,1,9.433660641419037,31.44553547139679,62.89107094279358,685.87,28625.619722718002,8826.3999145031,1569.6999999999998
538,22,381.0000011920929,3,71.35,2,1,9.054910736637456,30.18303578879152,60.36607157758304,685.87,27184.350085055827,8382.000026226044,1569.6999999999998
539,22,80.59999775886536,3,67.48974999159574,0,0,3.0,18.5,4.425348157957196,685.87,5439.673698069,1773.1999506950378,1484.7744998151063
544,22,45.39999997615814,3,67.34049999982119,0,0,0.5310026784810636,1.7700089282702125,3.540017856540425,35.40017856540425,3057.2586983863594,998.7999994754791,1481.4909999960662
545,22,36.39999961853027,3,67.27299999713898,0,0,0.4968910699827331,1.6563035666091102,3.3126071332182203,33.12607133218221,2448.737174233246,800.799991607666,1480.0059999370576
546,22,106.20000076293944,3,67.58575000286102,0,0,0.7603165207334925,2.5343884024449754,5.068776804889951,50.68776804889951,7177.606701867674,2336.4000167846675,1486.8865000629423
547,22,174.00000143051147,3,68.32600003433228,0,0,1.018532148405484,3.3951071613516124,6.790214322703225,67.90214322703225,11888.724103714943,3828.0000314712524,1503.1720007553101
548,22,263.3999996185303,3,70.47159999084472,1,0,1.365276427091871,4.55092142363957,9.10184284727914,91.0184284727914,18562.21941070572,5794.799991607666,1550.375199798584
549,22,98.99999952316284,3,67.55874999821187,0,0,0.7331718732022814,2.4439062440076045,4.887812488015209,48.87812488015209,6688.3162176084525,2177.9999895095825,1486.292499960661
552,22,2.200000047683716,3,67.01650000035762,1,0,1.06,14.94,2.448446429776294,446.64,147.4363031963825,48.40000104904175,1474.3630000078676
553,22,21.899999856948853,3,67.16424999892712,0,0,1.06,14.94,2.9462232106711186,446.64,1470.8970653685808,481.79999685287476,1477.6134999763967
554,22,2.599999964237213,3,67.01949999973178,0,0,1.06,14.94,2.458553570524922,446.64,174.25069760249852,57.19999921321869,1474.428999994099
555,22,42.19999980926514,3,67.31649999856948,0,0,1.06,14.94,3.459160709466253,446.64,2840.7562871000287,928.399995803833,1480.9629999685287
556,22,24.19999957084656,3,67.18149999678135,0,0,1.06,14.94,3.0043392748704982,446.64,1625.792271090937,532.3999905586244,1477.9929999291899
557,22,80.9999988079071,3,67.49124999552966,0,0,1.06,14.94,4.435401755752308,446.64,5466.791169182063,1781.9999737739563,1484.8074999016524
558,22,520.0000052452087,3,71.35,2,1,11.661160812633378,38.87053604211126,77.74107208422252,777.4107208422251,37102.00037424564,11440.000115394592,1569.6999999999998
559,22,82.8000009059906,3,67.49800000339746,0,0,1.06,14.94,4.48064287991396,446.64,5588.834461433864,1821.6000199317932,1484.9560000747442
560,22,374.8000054359436,3,71.35,2,1,8.938660816209659,29.79553605403219,59.59107210806438,595.9107210806438,26741.980387854575,8245.60011959076,1569.6999999999998
561,22,2.8000000715255737,3,67.02100000053645,0,0,1.06,14.94,2.463607144664441,446.64,187.65880479521752,61.60000157356262,1474.4620000118018
565,22,22.39999961853028,3,67.16799999713898,0,0,0.4438285699827331,1.4794285666091105,2.9588571332182205,446.64,1504.563174313355,492.7999916076662,1477.6959999370574
566,22,15.00000023841858,3,67.11250000178813,0,0,0.4157812509036489,1.3859375030121632,2.7718750060243265,446.64,1006.6875160276891,330.0000052452088,1476.475000039339
568,22,104.7999987602234,3,67.58049999535083,0,0,0.7550383881830744,2.516794627276915,5.03358925455383,446.64,7082.436315728045,2305.599972724915,1486.7709998977184
569,22,293.29999619722366,3,71.18919990873336,1,0,1.4812456995363743,4.937485665121248,9.874971330242497,446.64,20879.792062514887,6452.599916338921,1566.162397992134
570,22,769.799998998642,3,71.35,2,1,16.344910695510247,54.48303565170082,108.96607130340163,1089.6607130340165,54925.2299285531,16935.599977970123,1569.6999999999998
571,22,141.19999980926514,3,67.71699999928474,0,0,0.8922696421380554,2.9742321404601846,5.948464280920369,446.64,9561.640386983012,3106.399995803833,1489.7739999842643
572,22,390.1999955177307,3,71.35,2,1,9.227410630243163,30.75803543414388,61.51607086828776,615.1607086828776,27840.769680190086,8584.399901390076,1569.6999999999998
579,22,4.0,3,67.03,0,0,0.3740892857142857,1.2469642857142855,2.4939285714285715,446.64,268.12,88.0,1474.66
580,22,207.1999988555908,3,69.12279997253418,1,0,1.1473007098470414,3.824335699490138,7.648671398980276,446.64,14322.244075204313,4558.399974822997,1520.701599395752
581,22,410.0,3,71.35,2,1,9.598660714285714,31.995535714285708,63.991071428571416,639.9107142857142,29253.499999999996,9020.0,1569.6999999999998
582,22,239.5,3,69.898,1,0,1.2725785714285711,4.241928571428572,8.483857142857143,446.64,16740.571,5269.0,1537.7559999999999
583,22,593.0,3,71.35,2,1,13.029910714285712,43.43303571428571,86.86607142857142,868.6607142857142,42310.549999999996,13046.0,1569.6999999999998
584,22,27.0,3,67.2025,0,0,0.4612633928571429,1.5375446428571429,3.0750892857142857,446.64,1814.4675,594.0,1478.455
585,22,288.20000076293945,3,71.06680001831054,1,0,1.4614650029591152,4.871550009863717,9.743100019727434,446.64,20481.451819496764,6340.400016784668,1563.469600402832
586,22,1.0000000149011612,3,67.00750000011176,0,0,0.362718750056478,1.2090625001882602,2.4181250003765205,446.64,67.00750099860132,22.000000327825546,1474.1650000024588
588,22,32.0,3,67.24,0,0,0.4802142857142857,1.6007142857142855,3.201428571428571,446.64,2151.68,704.0,1479.28
591,22,188.0,3,68.66199999999999,0,0,1.0728321428571426,3.5761071428571425,7.152214285714285,446.64,12908.455999999998,4136.0,1510.5639999999999
592,22,178.20000004768372,3,68.42680000114441,0,0,1.0348221430420876,3.449407143473625,6.89881428694725,446.64,12193.655763466779,3920.4000010490417,1505.389600025177
593,22,234.5,3,69.77799999999999,1,0,1.2531857142857143,4.1772857142857145,8.354571428571429,446.64,16362.940999999999,5159.0,1535.1159999999998
594,22,184.5,3,68.578,0,0,1.059257142857143,3.5308571428571427,7.061714285714285,446.64,12652.641000000001,4059.0,1508.7160000000001
595,22,187.0,3,68.638,0,0,1.0689535714285716,3.563178571428572,7.126357142857144,446.64,12835.306,4114.0,1510.036
596,22,54.0,3,67.39,0,0,0.5635178571428572,1.878392857142857,3.756785714285714,446.64,3639.06,1188.0,1482.58
601,22,16.0,3,67.12,0,0,0.4195714285714286,1.3985714285714288,2.7971428571428576,446.64,1073.92,352.0,1476.64
602,22,12.0,3,67.09,0,0,0.4044107142857143,1.3480357142857144,2.696071428571429,446.64,805.08,264.0,1475.98
603,22,76.0,3,67.4725,2,0,0.6464598214285714,2.1548660714285712,4.309732142857143,446.64,5127.91,1672.0,1484.395
604,22,66.5,3,67.436875,0,0,0.6106439732142857,2.035479910714286,4.070959821428572,446.64,4484.5521875,1463.0,1483.61125
605,22,124.5,3,67.654375,0,0,0.8293091517857143,2.7643638392857146,5.528727678571429,446.64,8422.9696875,2739.0,1488.39625
606,22,428.25,3,71.35,2,1,9.940848214285714,33.13616071428571,66.27232142857142,662.7232142857142,30555.637499999997,9421.5,1569.6999999999998
607,22,230.0,3,69.67,1,0,1.2357321428571426,4.119107142857143,8.238214285714285,446.64,16024.1,5060.0,1532.74
608,22,16.0,3,67.12,0,0,0.4195714285714286,1.3985714285714288,2.7971428571428576,446.64,1073.92,352.0,1476.64
612,22,3.0,3,67.0225,0,0,0.3702991071428571,1.234330357142857,2.468660714285714,446.64,201.0675,66.0,1474.495
613,22,72.4000015258789,3,67.45900000572205,0,0,0.6328875057526997,2.109625019175666,4.219250038351332,446.64,4884.031703348542,1592.800033569336,1484.098000125885
615,22,67.0,3,67.43875,0,0,0.6125290178571428,2.041763392857143,4.083526785714286,446.64,4518.39625,1474.0,1483.6525
616,22,69.0,3,67.44625,0,0,0.6200691964285714,2.066897321428572,4.133794642857143,446.64,4653.79125,1518.0,1483.8175
617,22,69.70000004768372,3,67.44887500017882,0,0,0.6227082591083433,2.075694197027811,4.151388394055622,446.64,4701.1865907286765,1533.4000010490417,1483.875250003934
618,22,238.0,3,69.862,1,0,1.2667607142857142,4.222535714285714,8.445071428571428,446.64,16627.156,5236.0,1536.964
619,22,183.0,3,68.542,0,0,1.0534392857142858,3.5114642857142857,7.022928571428571,446.64,12543.186,4026.0,1507.924
553,22,17.0,3,67.1275,0,0,1.06,14.94,2.822410714285714,446.64,1141.1675,374.0,1476.8049999999998
555,22,4.0,3,67.03,0,0,1.06,14.94,2.4939285714285715,446.64,268.12,88.0,1474.66
556,22,4.900000095367432,3,67.03675000071526,0,0,1.06,14.94,2.516669645266873,446.64,328.48008139662744,107.8000020980835,1474.8085000157357
557,22,667.7000000029802,3,71.35,2,1,14.430535714341593,48.10178571447197,96.20357142894396,962.0357142894396,47640.39500021264,14689.400000065565,1569.6999999999998
558,22,1961.6000003814693,3,71.35,2,1,38.691160721438266,128.97053573812755,257.9410714762551,2579.410714762551,139960.16002721782,43155.20000839233,1569.6999999999998
559,22,1497.0,3,71.35,2,1,29.979910714285715,99.93303571428572,199.86607142857144,1998.6607142857144,106810.95,32934.0,1569.6999999999998
560,22,3238.5,3,71.35,2,1,62.63303571428571,208.7767857142857,417.5535714285714,4175.535714285715,231066.97499999998,71247.0,1569.6999999999998
561,22,8.0,3,67.06,0,0,1.06,14.94,2.595,446.64,536.48,176.0,1475.3200000000002
563,22,172.5,3,68.28999999999999,0,0,1.06,14.94,6.751428571428572,446.64,11780.024999999998,3795.0,1502.3799999999999
564,22,5784.5,3,71.35,2,1,110.37053571428572,367.90178571428567,735.8035714285713,7358.035714285714,412724.07499999995,127259.0,1569.6999999999998
565,22,526.0,3,71.35,2,1,11.773660714285713,39.24553571428571,78.49107142857142,784.9107142857142,37530.1,11572.0,1569.6999999999998
566,22,158.0,3,67.942,0,0,0.956475,3.18825,6.3765,446.64,10734.836,3476.0,1494.724
567,22,390.5,3,71.35,2,1,9.233035714285716,30.776785714285715,61.55357142857143,615.5357142857143,27862.175,8591.0,1569.6999999999998
568,22,421.0,3,71.35,2,1,9.804910714285716,32.683035714285715,65.36607142857143,653.6607142857143,30038.35,9262.0,1569.6999999999998
569,22,432.0,3,71.35,2,1,10.011160714285715,33.370535714285715,66.74107142857143,667.4107142857143,30823.199999999997,9504.0,1569.6999999999998
570,22,2091.0,3,71.35,2,1,41.11741071428571,137.05803571428572,274.11607142857144,2741.160714285714,149192.84999999998,46002.0,1569.6999999999998
571,22,846.3999996185303,3,71.35,2,1,17.781160707133154,59.27053569044385,118.5410713808877,1185.410713808877,60390.63997278213,18620.799991607666,1569.6999999999998
572,22,2612.0,3,71.35,2,1,50.88616071428572,169.62053571428572,339.24107142857144,3392.4107142857147,186366.19999999998,57464.0,1569.6999999999998
573,22,84.0,3,67.5025,0,0,0.6766205357142856,2.2554017857142856,4.510803571428571,446.64,5670.21,1848.0,1485.0549999999998
576,22,0.5,3,67.00375,0,0,0.3608236607142857,1.2027455357142856,2.405491071428571,446.64,33.501875,11.0,1474.0825
579,22,10.5,3,67.07875,0,0,0.3987254464285714,1.329084821428571,2.658169642857142,446.64,704.326875,231.0,1475.7325
580,22,2622.5,3,71.35,2,1,51.08303571428572,170.27678571428572,340.55357142857144,3405.5357142857147,187115.37499999997,57695.0,1569.6999999999998
581,22,1832.0,3,71.35,2,1,36.26116071428572,120.87053571428572,241.74107142857144,2417.4107142857147,130713.19999999998,40304.0,1569.6999999999998
582,22,175.5,3,68.362,0,0,1.02435,3.4145,6.829,446.64,11997.530999999999,3861.0,1503.964
583,22,1396.0,3,71.35,0,1,28.086160714285715,93.62053571428572,187.24107142857144,1872.4107142857144,99604.59999999999,30712.0,1569.6999999999998
584,22,89.00000071525574,3,67.52125000268221,0,0,0.6954709848394351,2.3182366161314505,4.636473232262901,446.64,6009.391298533678,1958.0000157356262,1485.4675000590087
585,22,134.4000015258789,3,67.69150000572205,0,0,0.8666330414669854,2.888776804889952,5.777553609779903,446.64,9097.737704058076,2956.800033569336,1489.2130001258852
